id,overall_qual,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_cars,garage_area,saleprice,lifespan,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone
1415,5,1910,1991,0.0,1,969.0,1117.0,820,1347,1,1,5,0,0.0,0.0,107500,98,0,1,0,0,0,0,0,0,1,0
2048,5,1942,1979,0.0,1,485.0,672.0,778,1282,1,1,4,0,1.0,240.0,108500,65,0,1,0,0,0,0,0,0,1,0
2483,6,1994,1994,0.0,1,274.0,636.0,636,1320,2,2,6,0,2.0,472.0,150000,12,0,0,1,0,0,0,0,0,1,0
1111,8,2007,2008,186.0,2,0.0,1580.0,1580,1580,2,2,7,0,3.0,830.0,235128,1,0,0,1,0,0,0,0,0,0,1
2072,7,1971,2002,351.0,1,1219.0,1643.0,1824,1824,2,2,5,2,2.0,739.0,302000,36,0,1,0,0,0,0,0,0,0,1
1450,5,1975,2001,0.0,1,88.0,864.0,1558,1558,2,1,5,0,2.0,440.0,163000,33,0,1,0,0,0,0,0,0,1,0
274,3,1945,2007,0.0,1,0.0,0.0,640,640,1,1,5,0,1.0,240.0,84900,65,0,1,0,0,0,0,0,0,1,0
413,6,1974,1974,0.0,1,257.0,855.0,855,1322,2,1,6,1,2.0,440.0,147000,35,0,1,0,0,0,0,0,0,1,0
751,7,1915,2005,0.0,2,299.0,910.0,916,1826,1,3,7,1,1.0,164.0,155000,94,0,0,1,0,0,0,0,0,1,0
2897,7,1990,1990,54.0,1,1053.0,1309.0,1339,1339,2,1,6,1,2.0,484.0,180000,16,0,1,0,0,0,0,0,1,0,0
207,4,1930,1950,0.0,0,0.0,0.0,372,1092,2,0,7,0,0.0,0.0,55000,80,0,0,0,1,0,0,0,0,1,0
2269,7,2003,2003,442.0,2,786.0,868.0,1146,1146,2,2,6,1,2.0,438.0,187500,4,0,0,1,0,0,0,0,1,0,0
891,6,1976,1976,255.0,1,631.0,1041.0,1125,1125,1,1,6,1,1.0,352.0,125000,33,0,1,0,0,0,0,0,1,0,0
2863,7,1936,1987,0.0,2,223.0,1017.0,1020,2057,1,2,6,1,1.0,180.0,250000,70,0,1,0,0,0,0,0,0,1,0
1298,5,1910,1950,0.0,1,0.0,481.0,899,899,1,1,5,0,1.0,200.0,78000,98,1,0,0,0,0,0,0,0,1,0
1292,4,1910,1996,0.0,1,0.0,828.0,828,1594,2,1,9,0,0.0,0.0,118000,98,0,0,0,0,1,0,0,0,1,0
1687,8,2007,2007,254.0,3,0.0,1694.0,1694,1694,2,2,7,0,3.0,818.0,318000,0,0,0,1,0,0,0,0,1,0,0
2749,8,1993,1994,125.0,2,380.0,777.0,1065,1911,2,2,8,1,2.0,471.0,215000,13,0,0,1,0,0,0,0,1,0,0
2875,4,1925,1950,0.0,1,0.0,432.0,672,672,1,1,4,0,0.0,0.0,72000,81,1,0,0,0,0,0,0,0,1,0
1029,6,1976,1976,160.0,1,644.0,1193.0,1523,1523,2,1,7,1,2.0,478.0,180000,32,0,1,0,0,0,0,0,1,0,0
1581,6,1986,1986,132.0,1,1398.0,1606.0,1651,1651,2,1,7,1,2.0,616.0,184000,22,0,1,0,0,0,0,0,0,0,1
612,5,1959,1959,132.0,1,991.0,1041.0,1041,1041,1,1,6,0,1.0,270.0,124500,50,0,1,0,0,0,0,0,1,0,0
139,5,1958,1958,0.0,1,0.0,1604.0,1604,1604,2,1,8,0,2.0,576.0,135000,52,0,1,0,0,0,0,0,0,1,0
1335,6,1940,1989,0.0,1,521.0,981.0,1014,1672,1,2,6,1,1.0,240.0,164900,68,0,1,0,0,0,0,0,0,1,0
2531,7,1969,1969,168.0,1,0.0,1164.0,1164,1164,1,1,6,0,2.0,528.0,140000,37,0,1,0,0,0,0,0,1,0,0
681,5,1958,1958,0.0,1,0.0,1041.0,1041,1041,1,1,6,0,1.0,294.0,128000,51,0,1,0,0,0,0,0,0,1,0
1383,6,1978,1978,40.0,1,450.0,450.0,1034,1034,1,1,6,1,2.0,504.0,153000,30,0,1,0,0,0,0,1,0,0,0
1359,6,1910,1950,0.0,2,0.0,796.0,825,1609,1,1,7,0,1.0,228.0,127500,98,1,0,0,0,0,0,0,0,1,0
1226,5,1950,2006,0.0,1,32.0,572.0,1337,1337,1,2,7,1,1.0,264.0,141500,58,0,1,0,0,0,0,0,0,1,0
63,8,1994,1995,362.0,2,1032.0,1463.0,1500,2622,2,2,9,2,2.0,712.0,325000,16,0,0,1,0,0,0,0,1,0,0
1869,7,1993,1993,112.0,1,0.0,1594.0,1594,1594,2,2,6,1,2.0,472.0,188500,14,0,0,1,0,0,0,0,1,0,0
2468,6,2006,2006,68.0,2,905.0,1262.0,1262,1262,2,2,5,0,2.0,572.0,185000,0,0,0,1,0,0,0,0,0,0,1
1135,6,2005,2006,126.0,1,80.0,1175.0,1175,1175,1,2,6,0,0.0,0.0,146000,3,0,0,1,0,0,0,0,1,0,0
719,6,1917,2007,0.0,1,0.0,624.0,664,1288,1,3,5,1,1.0,280.0,119000,92,1,0,0,0,0,0,0,0,1,0
405,5,1971,1971,142.0,1,0.0,630.0,630,1302,2,1,6,0,1.0,280.0,112000,38,0,1,0,0,0,0,0,1,0,0
2506,8,2005,2005,0.0,2,1039.0,1247.0,1247,1247,1,2,4,1,2.0,550.0,197000,1,0,0,1,0,0,0,0,0,1,0
2380,9,2006,2006,215.0,2,1369.0,1738.0,1738,2589,2,3,11,1,3.0,831.0,412083,0,0,0,1,0,0,0,0,0,0,1
1565,8,2002,2002,148.0,2,1218.0,1568.0,1689,1689,2,2,7,2,3.0,857.0,271000,6,0,0,1,0,0,0,0,1,0,0
1727,7,2003,2003,235.0,2,1000.0,1405.0,1405,1405,2,2,6,1,2.0,478.0,200000,4,0,0,1,0,0,0,0,0,0,1
1661,7,1976,1976,130.0,1,624.0,1228.0,1324,1324,2,2,5,1,2.0,585.0,174000,31,0,1,0,0,0,0,0,0,0,1
1967,5,1960,1960,0.0,1,1098.0,1377.0,1377,1377,1,1,6,2,1.0,351.0,156500,47,0,1,0,0,0,0,0,0,1,0
2267,6,1996,1997,42.0,2,742.0,872.0,888,1756,2,1,7,0,2.0,422.0,204000,11,0,0,1,0,0,0,0,1,0,0
1389,5,1966,2006,0.0,1,0.0,1228.0,1228,1228,1,2,6,0,1.0,271.0,149350,42,0,1,0,0,0,0,0,0,1,0
2553,5,1954,1954,0.0,1,486.0,1008.0,1008,1008,1,1,4,1,1.0,275.0,137000,52,0,1,0,0,0,0,0,0,1,0
1459,7,1998,1999,202.0,2,252.0,1153.0,1153,2031,2,2,8,1,2.0,541.0,222500,10,0,0,1,0,0,0,0,1,0,0
1739,6,2007,2007,22.0,2,0.0,752.0,752,1504,2,2,6,0,2.0,440.0,166000,0,0,0,1,0,0,0,0,0,0,1
172,5,1920,1950,0.0,1,579.0,936.0,936,936,1,1,5,1,0.0,0.0,109500,90,0,0,1,0,0,0,0,0,1,0
788,4,1954,1954,0.0,1,0.0,0.0,1383,1383,1,1,6,0,2.0,498.0,122000,55,0,1,0,0,0,0,0,0,1,0
1979,5,1920,1990,0.0,1,0.0,967.0,967,967,1,1,5,1,1.0,180.0,99900,87,1,0,0,0,0,0,0,0,1,0
1801,8,2006,2006,0.0,2,24.0,1656.0,1656,1656,2,2,7,0,3.0,826.0,249700,1,0,0,1,0,0,0,0,0,1,0
931,6,1950,2004,0.0,1,0.0,1092.0,1152,1152,1,2,6,1,1.0,300.0,158500,59,0,1,0,0,0,0,0,0,1,0
2471,6,2005,2005,0.0,1,24.0,1142.0,1142,1142,1,2,5,0,0.0,0.0,139500,1,0,0,1,0,0,0,0,0,1,0
2899,6,2000,2000,0.0,2,1136.0,1381.0,1403,1403,2,2,5,0,2.0,470.0,202000,6,0,0,0,0,0,1,0,0,1,0
2544,5,1959,2005,122.0,1,528.0,1626.0,1712,1712,2,1,8,0,2.0,588.0,145000,47,0,1,0,0,0,0,0,1,0,0
1386,4,1969,1969,0.0,1,1198.0,1198.0,1258,1258,0,1,6,0,2.0,400.0,108959,39,0,1,0,0,0,0,0,0,1,0
315,5,1948,1950,0.0,1,353.0,747.0,1687,1687,1,1,7,2,2.0,572.0,160000,62,0,1,0,0,0,0,0,0,1,0
1932,5,1958,1958,260.0,1,0.0,1560.0,1560,1560,2,1,8,0,2.0,484.0,128600,49,0,1,0,0,0,0,0,0,0,1
1660,7,1976,1976,233.0,1,0.0,793.0,1142,1935,2,1,7,1,2.0,550.0,197900,31,0,1,0,0,0,0,0,1,0,0
2353,7,1976,1976,252.0,2,1005.0,1047.0,1083,1083,1,1,5,1,2.0,596.0,172000,30,0,1,0,0,0,0,0,0,0,1
2139,5,1977,1977,0.0,1,60.0,876.0,907,907,1,1,5,0,1.0,308.0,130000,30,0,1,0,0,0,0,0,0,1,0
1585,6,1999,2000,0.0,2,1223.0,1666.0,1675,1675,2,2,6,0,2.0,435.0,195000,9,0,0,1,0,0,0,0,0,1,0
1602,5,1954,1954,0.0,1,0.0,988.0,988,988,1,1,4,0,2.0,520.0,113000,54,0,1,0,0,0,0,0,0,1,0
2888,8,2001,2001,0.0,2,0.0,1491.0,1491,1491,2,2,7,0,2.0,490.0,209000,5,0,0,1,0,0,0,0,0,1,0
965,7,1987,1989,310.0,1,904.0,1645.0,1479,1479,2,2,7,1,2.0,578.0,213500,22,0,0,1,0,0,0,0,1,0,0
645,5,1951,1951,0.0,1,308.0,631.0,1112,1112,1,1,5,0,2.0,480.0,126000,58,0,1,0,0,0,0,0,0,1,0
789,6,1956,1956,0.0,1,0.0,1436.0,1689,1689,1,1,7,1,2.0,480.0,127500,53,0,1,0,0,0,0,0,0,1,0
1015,9,2007,2007,178.0,3,1034.0,1710.0,1710,1710,2,3,6,1,2.0,557.0,334000,1,0,0,1,0,0,0,0,1,0,0
1264,6,1960,1960,212.0,1,733.0,1253.0,1253,1253,1,1,5,1,1.0,352.0,157000,48,0,1,0,0,0,0,0,1,0,0
1972,5,1962,1962,0.0,1,110.0,864.0,864,864,1,1,5,0,1.0,294.0,125500,45,0,1,0,0,0,0,0,0,1,0
1481,7,2005,2005,0.0,2,648.0,728.0,728,1456,2,2,7,1,2.0,410.0,189000,3,0,0,1,0,0,0,0,0,1,0
954,7,1990,1991,0.0,1,611.0,1188.0,1217,1217,2,2,6,0,2.0,497.0,173000,19,0,0,1,0,0,0,0,0,1,0
2499,7,1974,1974,145.0,2,1023.0,1748.0,2151,2646,2,2,9,4,2.0,550.0,260000,32,0,1,0,0,0,0,0,1,0,0
824,8,2007,2007,0.0,2,20.0,866.0,866,1768,2,2,7,0,2.0,578.0,212000,2,0,0,1,0,0,0,0,0,1,0
2769,5,1996,1996,0.0,2,298.0,870.0,914,914,1,1,5,0,2.0,576.0,148000,10,0,0,1,0,0,0,0,0,1,0
123,6,1964,1964,0.0,1,0.0,533.0,1131,1775,2,1,8,0,2.0,480.0,136300,46,0,1,0,0,0,0,0,0,1,0
1862,5,1977,1977,1.0,1,498.0,1361.0,1361,2620,2,1,12,1,2.0,600.0,190000,30,0,1,0,0,0,0,0,0,1,0
1308,5,1900,2006,0.0,1,0.0,797.0,830,1627,2,1,10,0,2.0,420.0,139500,108,1,0,0,0,0,0,0,0,1,0
1758,7,2003,2003,0.0,2,0.0,660.0,660,1320,2,2,6,0,2.0,400.0,162000,4,0,0,1,0,0,0,0,0,1,0
2236,4,1939,1950,0.0,1,0.0,732.0,772,1123,1,1,4,0,1.0,264.0,100000,68,0,0,1,0,0,0,0,0,1,0
2912,5,1968,2003,0.0,1,441.0,864.0,874,874,1,1,5,0,1.0,288.0,126500,38,0,1,0,0,0,0,0,0,1,0
2093,7,1986,1987,172.0,2,28.0,1502.0,1553,2730,2,2,8,1,2.0,576.0,301000,21,0,1,0,0,0,0,0,1,0,0
2128,6,1997,1997,0.0,1,648.0,824.0,905,1786,2,2,7,0,2.0,684.0,204750,10,0,0,1,0,0,0,0,0,1,0
679,4,1949,1950,0.0,1,0.0,0.0,1040,1040,2,1,6,0,2.0,420.0,90000,60,0,0,0,1,0,0,0,0,1,0
1313,5,1920,1960,0.0,1,234.0,973.0,1377,2350,2,1,10,0,2.0,393.0,130000,88,1,0,0,0,0,0,0,0,1,0
2534,5,1968,1968,300.0,1,361.0,900.0,884,1770,1,1,7,0,2.0,530.0,155000,38,0,1,0,0,0,0,0,1,0,0
1273,5,1960,1960,0.0,1,374.0,1269.0,1269,1269,1,1,6,1,1.0,308.0,155000,48,0,1,0,0,0,0,0,0,1,0
219,5,1965,1965,0.0,1,841.0,1039.0,1039,1039,1,1,6,0,2.0,504.0,131500,45,0,0,1,0,0,0,0,0,1,0
133,6,1955,1972,164.0,1,674.0,1156.0,1520,1520,1,1,7,2,1.0,364.0,153000,55,0,1,0,0,0,0,0,1,0,0
38,8,2007,2008,200.0,2,1218.0,1704.0,1704,1704,2,2,7,1,3.0,772.0,306000,3,0,0,1,0,0,0,0,0,0,1
2408,9,2006,2006,518.0,2,1023.0,1686.0,1686,1686,2,3,6,1,3.0,899.0,332200,0,0,0,1,0,0,0,0,1,0,0
1575,8,2007,2008,338.0,2,1513.0,1638.0,1646,1646,2,2,7,1,3.0,800.0,293077,1,0,0,1,0,0,0,0,0,0,1
1671,4,1961,1961,0.0,1,314.0,914.0,914,914,1,1,4,0,1.0,270.0,128000,46,1,0,0,0,0,0,0,0,1,0
2000,6,1926,2004,0.0,1,370.0,1149.0,1149,1616,2,2,5,0,1.0,216.0,152000,81,1,0,0,0,0,0,0,0,1,0
2621,4,1949,1950,0.0,1,0.0,720.0,720,1192,1,1,6,0,0.0,0.0,135000,57,0,1,0,0,0,0,0,0,1,0
1996,6,1880,1950,0.0,1,0.0,1008.0,1178,2210,2,0,8,0,1.0,205.0,117500,127,1,0,0,0,0,0,0,0,1,0
1976,6,1927,1950,0.0,1,276.0,845.0,866,1296,1,1,6,0,2.0,576.0,127500,80,1,0,0,0,0,0,0,0,1,0
1861,8,1981,1981,0.0,2,1632.0,2461.0,2497,2497,2,2,7,2,2.0,676.0,373000,26,0,1,0,0,0,0,0,0,1,0
1600,6,1970,2007,0.0,1,358.0,546.0,546,1092,2,1,6,0,0.0,0.0,98000,38,0,1,0,0,0,0,0,0,1,0
298,7,1994,2007,44.0,1,343.0,423.0,896,1652,2,2,6,0,2.0,473.0,203135,16,0,0,1,0,0,0,0,1,0,0
875,7,1996,1996,0.0,2,0.0,880.0,909,1716,2,2,7,1,2.0,512.0,191000,13,0,0,1,0,0,0,0,0,1,0
1205,5,1956,1956,0.0,1,0.0,0.0,1014,1014,1,1,6,0,1.0,267.0,98000,52,0,0,0,1,0,0,0,0,1,0
763,5,1987,1988,0.0,1,1200.0,1200.0,1200,1200,3,1,5,0,0.0,0.0,179000,22,0,1,0,0,0,0,0,0,1,0
512,8,2006,2006,206.0,2,379.0,1422.0,1432,1432,2,2,7,1,2.0,492.0,245000,3,0,0,1,0,0,0,0,0,0,1
592,7,1998,1999,0.0,2,144.0,1650.0,1680,1680,2,2,7,1,2.0,583.0,213250,11,0,0,1,0,0,0,0,0,1,0
1255,4,1948,1950,0.0,1,0.0,0.0,869,869,1,1,3,0,1.0,390.0,89900,60,0,0,0,1,0,0,0,0,1,0
355,7,1998,1998,40.0,1,0.0,832.0,885,1718,2,1,7,1,2.0,427.0,185000,11,0,0,1,0,0,0,0,1,0,0
1676,6,1973,1973,567.0,1,312.0,525.0,525,1092,1,1,6,0,1.0,264.0,113500,34,0,1,0,0,0,0,0,1,0,0
2599,3,1929,1950,0.0,1,0.0,715.0,715,715,1,1,4,0,2.0,660.0,68000,77,0,1,0,0,0,0,0,0,1,0
312,7,2003,2003,0.0,2,0.0,1560.0,1560,1560,2,2,7,0,2.0,573.0,201000,7,0,0,1,0,0,0,0,0,1,0
1124,7,2005,2005,0.0,2,400.0,866.0,866,1768,2,2,7,0,2.0,603.0,226700,3,0,0,1,0,0,0,0,0,1,0
1702,10,2007,2007,970.0,3,1684.0,2320.0,2290,2290,2,3,7,1,3.0,1174.0,500067,0,0,0,1,0,0,0,0,1,0,0
2434,7,2004,2005,0.0,2,0.0,848.0,848,1598,2,2,7,1,2.0,433.0,201490,2,0,0,1,0,0,0,0,0,1,0
1432,5,1994,1994,0.0,1,722.0,990.0,990,990,1,1,5,0,2.0,528.0,155000,14,0,0,1,0,0,0,0,0,1,0
689,5,1978,1978,124.0,1,941.0,941.0,941,941,1,2,4,0,2.0,564.0,145000,31,0,1,0,0,0,0,0,1,0,0
1349,6,1920,1999,0.0,1,0.0,611.0,751,1362,2,1,6,0,2.0,502.0,128000,88,1,0,0,0,0,0,0,0,1,0
1759,6,2000,2000,0.0,1,520.0,915.0,940,1690,2,1,7,1,2.0,442.0,187000,7,0,0,1,0,0,0,0,0,1,0
893,6,2005,2006,80.0,1,547.0,547.0,1072,1072,1,1,5,0,2.0,525.0,145500,4,0,0,0,0,0,1,0,1,0,0
2109,7,2005,2006,204.0,2,20.0,1546.0,1546,1546,2,2,7,0,3.0,796.0,217000,2,0,0,1,0,0,0,0,1,0,0
316,7,2008,2008,60.0,2,78.0,1336.0,1346,1346,2,2,6,1,3.0,660.0,220000,2,0,0,1,0,0,0,0,0,0,1
2529,6,1972,1972,288.0,1,247.0,732.0,1012,1790,1,1,8,1,2.0,484.0,165150,34,0,1,0,0,0,0,0,0,1,0
1448,6,1978,1978,0.0,1,505.0,940.0,1026,1026,1,1,5,0,2.0,576.0,147000,30,0,1,0,0,0,0,0,0,1,0
871,7,1996,1996,196.0,2,690.0,1504.0,1504,1504,2,2,6,1,2.0,478.0,203000,13,0,0,1,0,0,0,0,1,0,0
142,5,1959,1959,0.0,1,1018.0,1398.0,1700,1700,1,2,6,1,2.0,447.0,165500,51,0,1,0,0,0,0,0,0,1,0
1515,3,1914,1950,0.0,1,41.0,864.0,864,864,1,1,5,0,0.0,0.0,67000,94,1,0,0,0,0,0,0,0,1,0
1970,6,1964,1993,340.0,1,536.0,822.0,1020,1851,2,2,7,1,2.0,440.0,187000,43,0,1,0,0,0,0,0,1,0,0
572,6,2000,2000,513.0,2,507.0,756.0,756,1512,2,2,4,0,2.0,440.0,180000,9,0,0,1,0,0,0,0,1,0,0
2200,6,1921,2005,0.0,1,113.0,651.0,759,1298,2,1,8,1,1.0,240.0,146500,86,1,0,0,0,0,0,0,0,1,0
2147,7,2000,2000,0.0,2,1412.0,1673.0,1673,1673,2,2,7,1,2.0,583.0,270000,7,0,0,1,0,0,0,0,0,1,0
249,6,1992,1992,0.0,1,747.0,936.0,996,996,1,2,5,0,2.0,564.0,147000,18,0,0,1,0,0,0,0,0,1,0
162,6,1948,2004,0.0,1,481.0,816.0,816,1224,1,1,5,0,1.0,280.0,132000,62,0,1,0,0,0,0,0,0,1,0
664,4,1920,1950,0.0,0,315.0,840.0,840,1374,1,1,6,0,1.0,338.0,105000,89,0,0,1,0,0,0,0,0,1,0
1516,5,1912,2000,0.0,1,210.0,780.0,936,1716,2,0,9,0,0.0,0.0,135900,96,0,0,1,0,0,0,0,0,1,0
16,8,2003,2003,603.0,3,1416.0,1650.0,1690,3279,3,3,12,1,3.0,841.0,538000,7,0,0,1,0,0,0,0,1,0,0
1808,7,2006,2006,0.0,2,0.0,1143.0,1143,1143,1,2,5,0,0.0,0.0,147000,1,0,0,1,0,0,0,0,0,1,0
425,9,2006,2007,300.0,2,1572.0,1652.0,1652,1652,2,3,6,2,2.0,840.0,325000,3,0,0,1,0,0,0,0,0,0,1
1372,5,1947,1993,0.0,2,0.0,1046.0,1054,1054,1,1,6,0,1.0,240.0,124000,61,0,1,0,0,0,0,0,0,1,0
2495,5,1965,1965,114.0,1,560.0,935.0,935,935,1,1,5,0,1.0,288.0,137000,41,0,1,0,0,0,0,0,1,0,0
661,4,1915,1950,0.0,1,0.0,1313.0,1313,2377,2,2,8,1,2.0,528.0,142900,94,1,0,0,0,0,0,0,0,1,0
1301,5,1948,2005,0.0,1,144.0,924.0,1122,1122,1,2,6,0,2.0,528.0,147000,60,0,1,0,0,0,0,0,0,1,0
396,5,1970,1970,0.0,1,0.0,1180.0,1180,1180,1,1,6,0,2.0,477.0,128000,39,0,1,0,0,0,0,0,0,1,0
2663,7,1916,1950,0.0,1,0.0,815.0,815,1690,1,1,7,1,1.0,225.0,144000,90,1,0,0,0,0,0,0,0,1,0
50,8,2006,2006,178.0,2,24.0,1370.0,1370,1370,2,2,6,1,2.0,484.0,205000,4,0,0,1,0,0,0,0,0,0,1
886,5,1964,1999,0.0,1,637.0,1486.0,1486,1486,1,1,7,0,2.0,480.0,167000,45,0,0,1,0,0,0,0,0,1,0
696,5,1941,1950,0.0,1,0.0,676.0,676,1131,1,1,5,0,1.0,200.0,66500,68,0,1,0,0,0,0,0,0,1,0
2454,8,1993,1993,420.0,2,247.0,1286.0,1565,2799,2,2,8,1,3.0,704.0,315000,13,0,0,1,0,0,0,0,1,0,0
2106,7,2006,2006,0.0,2,0.0,728.0,728,1456,2,2,8,1,2.0,440.0,155835,1,0,0,1,0,0,0,0,0,1,0
353,8,1995,1996,0.0,2,741.0,1587.0,1734,1734,2,2,6,0,2.0,528.0,239500,14,0,0,1,0,0,0,0,0,1,0
441,9,2006,2006,122.0,2,1037.0,1504.0,1531,1531,2,3,6,1,3.0,700.0,300000,3,0,0,1,0,0,0,0,0,0,1
2270,8,2002,2002,886.0,2,1329.0,1922.0,1922,1922,2,2,6,1,3.0,692.0,282000,5,0,0,1,0,0,0,0,1,0,0
1924,5,1960,1960,69.0,1,0.0,1144.0,1144,1144,1,1,6,1,1.0,336.0,120000,47,0,1,0,0,0,0,1,0,0,0
1402,7,1954,2005,0.0,1,226.0,1385.0,1363,1363,1,1,5,2,2.0,439.0,241500,54,0,1,0,0,0,0,0,0,1,0
1070,9,2008,2008,492.0,3,372.0,1858.0,1866,1866,2,3,7,1,3.0,870.0,336860,0,0,0,1,0,0,0,0,1,0,0
2696,3,1922,1950,0.0,1,0.0,1007.0,1077,1077,1,1,6,1,1.0,210.0,91000,84,1,0,0,0,0,0,0,0,1,0
1840,8,2006,2007,0.0,2,0.0,1550.0,1550,1550,2,2,5,0,2.0,528.0,207500,1,0,0,1,0,0,0,0,0,1,0
1562,7,2004,2005,174.0,2,1474.0,1594.0,1646,1646,2,3,5,1,2.0,482.0,250000,4,0,0,1,0,0,0,0,0,0,1
2426,7,2005,2006,16.0,2,16.0,1248.0,1248,1248,2,2,5,0,2.0,438.0,167240,1,0,0,1,0,0,0,0,1,0,0
1162,7,2004,2005,0.0,2,24.0,1235.0,1245,1245,2,2,5,0,2.0,495.0,178000,4,0,0,1,0,0,0,0,0,1,0
1874,6,1963,1963,203.0,1,617.0,1052.0,1052,1052,1,1,6,0,1.0,311.0,127000,44,0,1,0,0,0,0,0,1,0,0
111,6,1967,1967,120.0,1,506.0,1829.0,1829,1829,2,1,8,0,2.0,535.0,218500,43,0,1,0,0,0,0,0,1,0,0
1207,4,1956,1956,0.0,1,228.0,952.0,952,952,1,1,4,0,1.0,283.0,135750,52,0,1,0,0,0,0,0,0,1,0
140,7,2003,2009,506.0,2,1188.0,1480.0,1480,1480,2,2,7,0,2.0,620.0,214000,7,0,0,1,0,0,0,0,1,0,0
545,8,2005,2006,366.0,2,976.0,1844.0,1844,1844,2,2,7,1,2.0,620.0,257000,4,0,0,1,0,0,0,0,0,0,1
1338,6,1937,2000,0.0,1,201.0,825.0,825,1497,2,1,5,0,1.0,672.0,157000,71,1,0,0,0,0,0,0,0,1,0
2873,5,1942,1950,0.0,1,305.0,976.0,976,976,1,1,5,0,1.0,215.0,102000,64,0,1,0,0,0,0,0,0,1,0
924,5,1921,2006,0.0,1,713.0,876.0,964,964,1,1,5,0,2.0,432.0,163500,88,1,0,0,0,0,0,0,0,1,0
844,7,1999,1999,183.0,2,679.0,1490.0,1501,1501,2,2,6,0,2.0,577.0,204000,10,0,0,1,0,0,0,0,1,0,0
901,5,1956,1956,259.0,1,546.0,1150.0,1560,1560,1,1,7,1,1.0,313.0,103500,53,0,1,0,0,0,0,0,1,0,0
2195,6,1914,1995,0.0,0,256.0,1440.0,1440,3395,2,0,14,0,0.0,0.0,200000,93,0,1,0,0,0,0,0,0,1,0
2081,5,1958,1958,0.0,1,453.0,864.0,864,864,1,1,6,0,1.0,399.0,118000,49,0,1,0,0,0,0,0,0,1,0
2774,7,2000,2000,244.0,2,1400.0,1525.0,1525,1525,2,2,6,0,2.0,541.0,235000,6,0,0,1,0,0,0,0,1,0,0
2573,5,1962,1962,120.0,1,803.0,1106.0,1190,1190,1,1,6,0,2.0,540.0,132500,44,0,1,0,0,0,0,0,1,0,0
1793,8,2006,2006,0.0,2,0.0,1302.0,1302,1830,2,2,7,0,3.0,859.0,221300,1,0,0,1,0,0,0,0,0,1,0
882,7,2004,2004,210.0,2,20.0,1500.0,1500,1500,2,2,6,0,2.0,570.0,190000,5,0,0,1,0,0,0,0,1,0,0
2791,7,2002,2002,199.0,2,456.0,826.0,878,1762,2,2,6,0,2.0,591.0,222000,4,0,0,1,0,0,0,0,1,0,0
297,7,1959,2002,0.0,2,1406.0,1902.0,1902,1902,2,3,7,2,2.0,567.0,335000,51,0,0,1,0,0,0,0,0,1,0
509,8,2008,2008,294.0,2,0.0,1614.0,1658,1658,2,2,7,1,3.0,726.0,257500,1,0,0,1,0,0,0,0,1,0,0
1115,9,2008,2008,284.0,2,0.0,1498.0,1506,1506,2,3,6,1,2.0,592.0,264132,0,0,0,1,0,0,0,0,0,0,1
773,5,1967,2004,89.0,1,450.0,864.0,899,899,1,2,5,0,1.0,288.0,130000,42,0,0,1,0,0,0,0,1,0,0
732,5,1930,1982,0.0,1,0.0,297.0,1001,1654,2,1,7,1,1.0,336.0,137000,79,0,1,0,0,0,0,0,0,1,0
1552,5,1930,1995,0.0,1,0.0,520.0,912,912,1,1,5,0,1.0,360.0,99500,78,1,0,0,0,0,0,0,0,1,0
226,5,1978,1978,0.0,1,1319.0,1319.0,1373,1373,1,1,5,2,2.0,591.0,160250,32,0,1,0,0,0,0,0,0,1,0
2830,7,2004,2004,50.0,2,0.0,970.0,970,1709,2,2,7,0,2.0,380.0,130000,2,0,0,1,0,0,0,0,0,0,1
2238,5,1922,1950,0.0,1,0.0,816.0,816,816,1,1,5,0,1.0,100.0,75200,85,1,0,0,0,0,0,0,0,1,0
982,6,1993,1996,0.0,1,114.0,384.0,1091,1091,1,1,5,0,1.0,429.0,131250,16,0,1,0,0,0,0,0,0,1,0
1265,6,1960,1993,276.0,1,697.0,1081.0,1081,1081,1,1,5,0,1.0,401.0,148000,48,0,1,0,0,0,0,0,1,0,0
559,5,1965,1965,0.0,1,544.0,1024.0,1020,1020,2,1,5,0,1.0,288.0,124100,44,0,1,0,0,0,0,0,0,1,0
1203,7,1961,2007,210.0,3,867.0,944.0,999,999,1,3,6,0,2.0,588.0,178400,47,0,1,0,0,0,0,0,0,0,1
2083,4,1977,1977,0.0,1,1440.0,1440.0,1440,1440,2,1,8,0,0.0,0.0,150000,30,0,0,1,0,0,0,0,0,1,0
2130,7,1998,1999,290.0,2,638.0,853.0,853,1753,2,1,7,1,2.0,534.0,217000,9,0,0,1,0,0,0,0,1,0,0
2455,8,2005,2006,192.0,2,0.0,1100.0,1116,1964,2,2,8,1,2.0,760.0,252000,1,0,0,1,0,0,0,0,0,0,1
535,7,2006,2006,0.0,2,54.0,1141.0,1141,1141,1,2,6,0,2.0,484.0,152000,3,0,0,1,0,0,0,0,0,1,0
